8.167988008078406192e-01,6.477208815769787131e-01
-3.742797315815034054e+00,4.677942416438053641e+00
2.962823118767458297e+00,-3.637979036272785738e+00
-3.817039844970459672e+00,2.959863612006082612e+00
1.577797408509046706e+00,-1.205001115796136224e+00
