2.972298385186651192e-03,6.050242880912568531e-03,-3.322180710909472876e-07,1.003525891322282204e+00,-8.801348630604584680e-03,-1.708553326580143639e-01
-1.224258224083607342e-02,-1.069630653849992612e-02,-2.211732154266545880e-04,-7.635136578752657610e-03,9.976225628638881737e-01,-6.299773687648207998e-02
