8.892093458831832331e-01,4.443637646835281174e-01,1.227007914566525804e-01,1.540122025951694285e-01,3.713101575893178463e-01,9.206478326676756918e-01,3.907932549657614496e-01,1.000000000000000000e+00
8.547628580541398735e-01,5.065045229677184180e-01,1.226298926688043633e-01,1.763607808204741001e-01,4.288935919305127409e-01,8.911433086406581605e-01,4.540629563199691243e-01,1.000000000000000000e+00
8.359380831846036086e-01,5.366350205959595776e-01,1.231435826592873900e-01,1.831825218531890898e-01,4.566312815840533057e-01,8.572981190449201483e-01,5.151189849110197061e-01,1.000000000000000000e+00
7.951804776091043747e-01,5.948330268256436515e-01,1.253568862296285391e-01,1.980430724508582818e-01,5.783401768557769884e-01,8.388019496322769442e-01,5.447235242737220595e-01,1.000000000000000000e+00
7.504665476828698001e-01,6.500519140330757173e-01,1.394585681402595589e-01,2.275133892145166370e-01,7.371571506105023541e-01,7.987558092240810703e-01,6.019056255292478674e-01,1.000000000000000000e+00
7.266946708378857478e-01,6.764568163464736994e-01,1.423878189793010285e-01,2.374467897682648598e-01,8.405806029945508406e-01,7.548224061022690279e-01,6.561606112937317103e-01,1.000000000000000000e+00
6.764568163464736994e-01,7.266946708378857478e-01,1.499802962264446260e-01,2.696195559722311952e-01,1.000000000000000000e+00,7.314654913753442234e-01,6.821045893703701068e-01,1.000000000000000000e+00
6.228326739459415506e-01,7.733087222361715307e-01,1.717901552465972703e-01,3.367234924114114736e-01,1.000000000000000000e+00,6.821045893703701068e-01,7.314654913753442234e-01,1.000000000000000000e+00
5.948330268256436515e-01,7.951804776091043747e-01,1.784911781029746292e-01,3.718690428866097686e-01,1.000000000000000000e+00,6.294165105316148479e-01,7.772658474299392051e-01,1.000000000000000000e+00
5.366350205959595776e-01,8.359380831846036086e-01,1.892967188214968455e-01,4.749556014927516778e-01,1.000000000000000000e+00,6.019056255292478674e-01,7.987558092240810703e-01,1.000000000000000000e+00
4.757293412686025569e-01,8.725289938178191207e-01,2.172473697854593877e-01,6.321446316064338600e-01,1.000000000000000000e+00,5.447235242737220595e-01,8.388019496322769442e-01,1.000000000000000000e+00
4.443637646835281174e-01,8.892093458831832331e-01,2.350851568385577961e-01,7.593532368382555076e-01,1.000000000000000000e+00,4.848810150889802939e-01,8.747541289664415576e-01,1.000000000000000000e+00
3.799700052253340843e-01,9.192380512897074807e-01,2.814542689769521933e-01,1.000000000000000000e+00,1.000000000000000000e+00,4.540629563199691243e-01,8.911433086406581605e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,3.008405203536065886e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.907932549657614496e-01,9.206478326676756918e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.968669260199420790e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.923272287882135445e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.894547404756395159e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.871848918597752487e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.809414489102464718e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.764017516785178818e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.775026402186640540e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.729629429869354640e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.669376334245592841e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.623979361928308052e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.561544932433019728e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.549857506485281311e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.527156845517195549e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.464724590831351148e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.402290161336063656e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.379591675177420707e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.367902074420239200e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.305469819734394799e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.384258816242520451e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.321826561556676050e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.259392132061388558e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.270401017462850002e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.225004045145564102e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.162571790459719701e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.139871129491633939e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.111146246365893098e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.065749274048608031e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,2.026015505521406301e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.980616358394677590e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.951891475268936749e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.929192989110293799e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.866760734424449397e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.821361587297720686e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.781627818770518956e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.755447462693318639e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.726722579567578353e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.704021918599492036e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.641589663913647912e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.596192691596362290e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.556456748259717471e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.544767147502535687e-01,9.845093422818732565e-01,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.482334892816691008e-01,9.718478745232905780e-01,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
3.470232561295882867e-01,9.325456877421806068e-01,1.459636406658048335e-01,9.655171406439990722e-01,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
2.798471759444621787e-01,9.556796666644045146e-01,1.948055111411137741e-01,1.000000000000000000e+00,1.000000000000000000e+00,3.584216246491128688e-01,9.337231708862024915e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,2.144349062135175732e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.924181707861872037e-01,9.564533228428357958e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,2.124371262589971610e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,2.091348956004474846e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,2.051391182104624067e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,2.038348849873773960e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.998393250783366271e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.965370944197868952e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.952328611967019123e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.912370838067168344e-01,1.000000000000000000e+00,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.879348531481671580e-01,9.827630646666534187e-01,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.859370731936467458e-01,9.772646834172389330e-01,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.778356905367951546e-01,9.707795687990908862e-01,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.758379105822747701e-01,9.697928354303571030e-01,1.000000000000000000e+00,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.725356799237250660e-01,9.607362815185582772e-01,9.812008132927056980e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.925363149680824892e-01,9.542509421831772976e-01,9.748056620111386072e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.864327122657512825e-01,9.532642088144435144e-01,9.716080863703552284e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.831306990881458596e-01,9.467790941962954676e-01,9.652129350887881376e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.861539016951334613e-01,9.389847769805060862e-01,9.588177838072211578e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
2.456924924843409963e-01,9.654720783935829553e-01,1.861539016951334613e-01,9.334863957310916005e-01,9.556202081664376680e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
1.764602094205308391e-01,9.814534572031570203e-01,2.394547839718283722e-01,9.222673878891343158e-01,9.718007935956396448e-01,2.588596918194123186e-01,9.660747981357140635e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.721817514349392786e-01,9.065996529916492408e-01,1.000000000000000000e+00,1.908359281756536185e-01,9.817772058382285838e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.706143662692274687e-01,9.032700177549085607e-01,9.753622533443443432e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.670387620636680004e-01,8.966105225641944898e-01,9.685963964601558285e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.639037742513000717e-01,8.899510273734801968e-01,9.618307527476768204e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.623361716046439529e-01,8.866211674195068060e-01,9.584477177197276987e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.633609418142782155e-01,8.799616722287926240e-01,9.516818608355392950e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.832271736350460700e-01,8.733021770380785531e-01,9.449162171230601759e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.812189545951983560e-01,8.699723170841051623e-01,9.415331820951112762e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.780839667828304829e-01,8.633128218933909803e-01,9.347675383826320461e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.791085195115203810e-01,8.566533267026769094e-01,9.280016814984435314e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.775411343458085711e-01,8.533234667487035185e-01,9.246188596422041384e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.414708297423299677e-01,9.876220658392090845e-01,2.744061465334406980e-01,8.466639715579893366e-01,9.178530027580156236e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
1.062846517688095238e-01,9.925691678146566499e-01,3.263264597755944352e-01,8.411885114663091301e-01,9.254361599759882706e-01,1.564573234562632864e-01,9.878381351807277166e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.199165569112834340e-01,8.402440249373207548e-01,9.379870707094823956e-01,1.218853557545490351e-01,9.926988804950090950e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.210159230848192768e-01,8.335022832394426429e-01,9.309577335924932306e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.188189305853021183e-01,8.267609909760300635e-01,9.239283964755042877e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.177204343355434557e-01,8.233902324857074184e-01,9.204136213311548964e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.143166400759965562e-01,8.166487155050620173e-01,9.133840710424565579e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.121196475764792866e-01,8.099069738071841273e-01,9.063547339254673929e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.110211513267207351e-01,8.065364400340940820e-01,9.028399587811182236e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.076175745481180890e-01,7.997949230534486809e-01,8.958106216641292807e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.054203645676565659e-01,7.930534060728035017e-01,8.887812845471401157e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.043218683178980144e-01,7.896826475824807456e-01,8.852665094027909465e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.027714466658430803e-01,7.829411306018355665e-01,8.782369591140924969e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.353922834281260812e-01,7.761996136211901653e-01,8.712076219971034430e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.342937871783673631e-01,7.728288551308674093e-01,8.676928468527541627e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.320965771979058401e-01,7.660873381502221191e-01,8.606635097357651087e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.286930004193031940e-01,7.593458211695767179e-01,8.536341726187760548e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.275945041695446425e-01,7.559750626792540729e-01,8.501193974744267745e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.253975116700274839e-01,7.492335456986087827e-01,8.430900603574377206e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.232003016895659608e-01,7.424920287179634926e-01,8.360605100687392710e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.253983815938047197e-01,7.391212702276408475e-01,8.325459480960994973e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.232011716133431967e-01,7.323797532469954463e-01,8.255163978074009368e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.197975948347405506e-01,7.256382362663501562e-01,8.184870606904119938e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.186990985849819435e-01,7.222674777760274001e-01,8.149722855460626025e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.165018886045204760e-01,7.155259607953822210e-01,8.079429484290736596e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.130983118259178299e-01,7.087844438147368198e-01,8.009133981403753211e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
7.094917853677074060e-02,9.962811908332711575e-01,4.119998155761592229e-01,7.054136853244141747e-01,7.973988361677353254e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
3.550512693490047444e-02,9.987581348950522742e-01,5.435020608494283145e-01,7.017979850504614259e-01,8.056524184117257459e-01,8.716669889383038550e-02,9.963461064029818237e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.231010868827673077e-01,6.991885685444862997e-01,8.153103758771482745e-01,5.234135900838127881e-02,9.987798129046454587e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.228027030271607645e-01,6.957762373661162680e-01,8.116549074046045531e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.133438043158658592e-01,6.889517997266090266e-01,8.043441836312265059e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.083160798450839346e-01,6.821271373698690743e-01,7.970332466861390630e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,7.035865217489644108e-01,6.787150309087317535e-01,7.933779913853048482e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.991992786592039488e-01,6.718905932692245120e-01,7.860670544402174054e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.897405974288532970e-01,6.650659309124845597e-01,7.787563306668393581e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.894422135732467538e-01,6.616535997341146391e-01,7.751008621942957477e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.799833148619518486e-01,6.548291620946072866e-01,7.677901384209177005e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.755960717721913866e-01,6.480047244551000452e-01,7.604792014758302576e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.714545821495120359e-01,6.445923932767301245e-01,7.568237330032865362e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.664268576787302223e-01,6.377679556372227720e-01,7.495130092299086000e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.569679589674352060e-01,6.309435179977155306e-01,7.422022854565305527e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.566695751118286628e-01,6.275311868193454989e-01,7.385468169839868313e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.478513752624994737e-01,6.207065244626055467e-01,7.312358800388994995e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.428234333107732956e-01,6.138820868230983052e-01,7.239251562655215633e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,6.380940926955980252e-01,6.104699803619609844e-01,7.202696877929778418e-01,1.745600992152130174e-02,1.000000000000000000e+00,1.000000000000000000e+00
